dtime,instrument,trade_price,trade_size,aggressor,rectime,exch_trade_id,nanos
2024-03-12 12:30:17.237274+00:00,SFRU24,95.190,1,sell,2024-03-12 12:30:17.245088+00:00,9174273,237274623
2024-03-12 12:30:17.237306+00:00,SFRU24,95.190,1,sell,2024-03-12 12:30:17.245088+00:00,9174274,237306187
2024-03-12 12:30:17.754224+00:00,SFRU24,95.200,33,buy,2024-03-12 12:30:17.760653+00:00,9174309,754224607
2024-03-12 12:30:17.754224+00:00,SFRU24,95.195,25,buy,2024-03-12 12:30:17.760653+00:00,9174310,754224607
2024-03-12 12:30:17.772897+00:00,SFRU24,95.195,8,sell,2024-03-12 12:30:17.785515+00:00,9174323,772897275
2024-03-12 12:30:17.774163+00:00,SFRU24,95.195,7,sell,2024-03-12 12:30:17.785515+00:00,9174325,774163539
2024-03-12 12:30:18.313039+00:00,SFRU24,95.195,5,unknown,2024-03-12 12:30:18.325149+00:00,9174374,313039993
2024-03-12 12:30:18.313070+00:00,SFRU24,95.195,18,unknown,2024-03-12 12:30:18.325149+00:00,9174377,313070329
2024-03-12 12:30:18.313077+00:00,SFRU24,95.195,1,unknown,2024-03-12 12:30:18.325149+00:00,9174381,313077029
2024-03-12 12:30:18.792698+00:00,SFRU24,95.195,4,sell,2024-03-12 12:30:18.800085+00:00,9174440,792698623
2024-03-12 12:30:19.418847+00:00,SFRU24,95.195,26,unknown,2024-03-12 12:30:19.425323+00:00,9174465,418847141
2024-03-12 12:30:19.436914+00:00,SFRU24,95.195,8,sell,2024-03-12 12:30:19.450257+00:00,9174489,436914595
2024-03-12 12:30:19.437845+00:00,SFRU24,95.195,7,sell,2024-03-12 12:30:19.450257+00:00,9174499,437845391
2024-03-12 12:30:20.058703+00:00,SFRU24,95.200,38,unknown,2024-03-12 12:30:20.065518+00:00,9174525,58703229
2024-03-12 12:30:20.058703+00:00,SFRU24,95.205,69,unknown,2024-03-12 12:30:20.065518+00:00,9174536,58703229
2024-03-12 12:30:20.061061+00:00,SFRU24,95.200,29,buy,2024-03-12 12:30:20.075469+00:00,9174555,61061619
2024-03-12 12:30:20.078056+00:00,SFRU24,95.205,1,sell,2024-03-12 12:30:20.100382+00:00,9174612,78056721
2024-03-12 12:30:20.078056+00:00,SFRU24,95.200,108,sell,2024-03-12 12:30:20.100382+00:00,9174613,78056721
2024-03-12 12:30:20.084035+00:00,SFRU24,95.205,1,sell,2024-03-12 12:30:20.109947+00:00,9174636,84035063
2024-03-12 12:30:20.085666+00:00,SFRU24,95.200,10,sell,2024-03-12 12:30:20.109947+00:00,9174645,85666379
2024-03-12 12:30:20.085666+00:00,SFRU24,95.200,50,sell,2024-03-12 12:30:20.109947+00:00,9174646,85666553
2024-03-12 12:30:20.085666+00:00,SFRU24,95.200,7,sell,2024-03-12 12:30:20.109947+00:00,9174651,85666733
2024-03-12 12:30:20.085666+00:00,SFRU24,95.200,32,sell,2024-03-12 12:30:20.109947+00:00,9174654,85666909
2024-03-12 12:30:20.100820+00:00,SFRU24,95.205,5,buy,2024-03-12 12:30:20.125258+00:00,9174696,100820567
2024-03-12 12:30:20.101193+00:00,SFRU24,95.205,2,buy,2024-03-12 12:30:20.125258+00:00,9174697,101193511
2024-03-12 12:30:20.101235+00:00,SFRU24,95.205,2,buy,2024-03-12 12:30:20.125258+00:00,9174698,101235635
2024-03-12 12:30:20.101304+00:00,SFRU24,95.205,1,buy,2024-03-12 12:30:20.125258+00:00,9174699,101304117
2024-03-12 12:30:20.101355+00:00,SFRU24,95.205,1,buy,2024-03-12 12:30:20.125258+00:00,9174700,101355475
2024-03-12 12:30:20.372472+00:00,SFRU24,95.200,20,sell,2024-03-12 12:30:20.390128+00:00,9174726,372472037
2024-03-12 12:30:20.372482+00:00,SFRU24,95.200,20,sell,2024-03-12 12:30:20.390128+00:00,9174727,372482597
2024-03-12 12:30:20.452215+00:00,SFRU24,95.205,5,unknown,2024-03-12 12:30:20.460734+00:00,9174750,452215849
2024-03-12 12:30:21.379626+00:00,SFRU24,95.205,2,unknown,2024-03-12 12:30:21.395649+00:00,9174832,379626191
2024-03-12 12:30:21.503239+00:00,SFRU24,95.210,6,unknown,2024-03-12 12:30:21.510215+00:00,9174843,503239265
2024-03-12 12:30:21.620421+00:00,SFRU24,95.205,19,sell,2024-03-12 12:30:21.630647+00:00,9174852,620421917
2024-03-12 12:30:22.301228+00:00,SFRU24,95.205,11,sell,2024-03-12 12:30:22.315613+00:00,9174868,301228357
2024-03-12 12:30:22.810625+00:00,SFRU24,95.205,45,unknown,2024-03-12 12:30:22.820431+00:00,9174933,810625685
2024-03-12 12:30:22.819623+00:00,SFRU24,95.205,29,buy,2024-03-12 12:30:22.830390+00:00,9174944,819623425
2024-03-12 12:30:22.821320+00:00,SFRU24,95.205,11,buy,2024-03-12 12:30:22.835326+00:00,9174946,821320727
2024-03-12 12:30:22.826285+00:00,SFRU24,95.205,5,buy,2024-03-12 12:30:22.835326+00:00,9174950,826285771
2024-03-12 12:30:23.125056+00:00,SFRU24,95.205,16,unknown,2024-03-12 12:30:23.135042+00:00,9175026,125056657
2024-03-12 12:30:23.293049+00:00,SFRU24,95.205,18,buy,2024-03-12 12:30:23.300315+00:00,9175058,293049827
2024-03-12 12:30:23.293126+00:00,SFRU24,95.205,9,buy,2024-03-12 12:30:23.300315+00:00,9175061,293126471
2024-03-12 12:30:23.296319+00:00,SFRU24,95.200,18,sell,2024-03-12 12:30:23.305000+00:00,9175070,296319093
2024-03-12 12:30:23.296328+00:00,SFRU24,95.200,76,sell,2024-03-12 12:30:23.305000+00:00,9175071,296328645
2024-03-12 12:30:23.388788+00:00,SFRU24,95.205,94,buy,2024-03-12 12:30:23.394868+00:00,9175077,388788463
2024-03-12 12:30:23.388788+00:00,SFRU24,95.210,406,buy,2024-03-12 12:30:23.394868+00:00,9175078,388788463
2024-03-12 12:30:23.859102+00:00,SFRU24,95.200,27,sell,2024-03-12 12:30:23.875749+00:00,9175169,859102467
2024-03-12 12:30:23.863240+00:00,SFRU24,95.200,22,sell,2024-03-12 12:30:23.879749+00:00,9175183,863240429
2024-03-12 12:30:23.864485+00:00,SFRU24,95.200,1,sell,2024-03-12 12:30:23.879749+00:00,9175188,864485499
2024-03-12 12:30:24.258939+00:00,SFRU24,95.205,25,buy,2024-03-12 12:30:24.275002+00:00,9175244,258939897
2024-03-12 12:30:24.790356+00:00,SFRU24,95.200,3,unknown,2024-03-12 12:30:24.810676+00:00,9175333,790356013
2024-03-12 12:30:24.790368+00:00,SFRU24,95.200,4,sell,2024-03-12 12:30:24.810676+00:00,9175343,790368585
2024-03-12 12:30:24.790370+00:00,SFRU24,95.200,13,unknown,2024-03-12 12:30:24.810676+00:00,9175345,790370659
2024-03-12 12:30:24.791593+00:00,SFRU24,95.200,24,sell,2024-03-12 12:30:24.815658+00:00,9175357,791593897
2024-03-12 12:30:24.797209+00:00,SFRU24,95.200,48,sell,2024-03-12 12:30:24.815658+00:00,9175374,797209391
2024-03-12 12:30:25.057340+00:00,SFRU24,95.200,40,unknown,2024-03-12 12:30:25.065546+00:00,9175542,57340199
2024-03-12 12:30:25.058556+00:00,SFRU24,95.200,1,buy,2024-03-12 12:30:25.075491+00:00,9175553,58556757
2024-03-12 12:30:25.164641+00:00,SFRU24,95.200,19,buy,2024-03-12 12:30:25.170136+00:00,9175595,164641625
2024-03-12 12:30:25.662568+00:00,SFRU24,95.200,14,sell,2024-03-12 12:30:25.670166+00:00,9175622,662568113
2024-03-12 12:30:26.482003+00:00,SFRU24,95.200,36,buy,2024-03-12 12:30:26.489997+00:00,9175656,482003811
2024-03-12 12:30:27.293334+00:00,SFRU24,95.200,7,sell,2024-03-12 12:30:27.300738+00:00,9175707,293334147
2024-03-12 12:30:28.575852+00:00,SFRU24,95.200,7,unknown,2024-03-12 12:30:28.600075+00:00,9175821,575852835
2024-03-12 12:30:28.590778+00:00,SFRU24,95.205,21,buy,2024-03-12 12:30:28.620267+00:00,9175893,590778457
2024-03-12 12:30:28.597381+00:00,SFRU24,95.205,5,buy,2024-03-12 12:30:28.625118+00:00,9175932,597381903
2024-03-12 12:30:28.630249+00:00,SFRU24,95.205,3,buy,2024-03-12 12:30:28.639752+00:00,9175968,630249975
2024-03-12 12:30:28.709588+00:00,SFRU24,95.205,7,buy,2024-03-12 12:30:28.720519+00:00,9176050,709588147
2024-03-12 12:30:28.709590+00:00,SFRU24,95.205,1,buy,2024-03-12 12:30:28.720519+00:00,9176052,709590643
2024-03-12 12:30:28.709613+00:00,SFRU24,95.205,2,buy,2024-03-12 12:30:28.725503+00:00,9176055,709613199
2024-03-12 12:30:28.709618+00:00,SFRU24,95.205,13,buy,2024-03-12 12:30:28.725503+00:00,9176058,709618229
2024-03-12 12:30:28.709799+00:00,SFRU24,95.205,24,buy,2024-03-12 12:30:28.725503+00:00,9176061,709799239
2024-03-12 12:30:28.713916+00:00,SFRU24,95.205,3,sell,2024-03-12 12:30:28.735406+00:00,9176097,713916967
2024-03-12 12:30:28.717060+00:00,SFRU24,95.205,30,sell,2024-03-12 12:30:28.735406+00:00,9176101,717060085
2024-03-12 12:30:28.783164+00:00,SFRU24,95.210,15,buy,2024-03-12 12:30:28.790195+00:00,9176137,783164005
2024-03-12 12:30:28.799157+00:00,SFRU24,95.205,29,sell,2024-03-12 12:30:28.810116+00:00,9176144,799157543
2024-03-12 12:30:28.926021+00:00,SFRU24,95.205,14,sell,2024-03-12 12:30:28.935529+00:00,9176162,926021289
2024-03-12 12:30:29.091014+00:00,SFRU24,95.210,2,buy,2024-03-12 12:30:29.099777+00:00,9176169,91014835
2024-03-12 12:30:29.606724+00:00,SFRU24,95.210,1,unknown,2024-03-12 12:30:29.615550+00:00,9176184,606724935
2024-03-12 12:30:29.845446+00:00,SFRU24,95.205,94,unknown,2024-03-12 12:30:29.855517+00:00,9176204,845446573
2024-03-12 12:30:29.850916+00:00,SFRU24,95.205,46,sell,2024-03-12 12:30:29.865463+00:00,9176217,850916115
2024-03-12 12:30:29.850918+00:00,SFRU24,95.205,41,sell,2024-03-12 12:30:29.865463+00:00,9176218,850918285
2024-03-12 12:30:29.853047+00:00,SFRU24,95.205,25,sell,2024-03-12 12:30:29.870473+00:00,9176223,853047495
2024-03-12 12:30:29.853605+00:00,SFRU24,95.205,26,sell,2024-03-12 12:30:29.870473+00:00,9176224,853605393
2024-03-12 12:30:29.853751+00:00,SFRU24,95.205,1,sell,2024-03-12 12:30:29.870473+00:00,9176225,853751357
2024-03-12 12:30:30.470414+00:00,SFRU24,95.210,5,buy,2024-03-12 12:30:30.485724+00:00,9176284,470414711
2024-03-12 12:30:31.216428+00:00,SFRU24,95.205,3,unknown,2024-03-12 12:30:31.225501+00:00,9176324,216428989
2024-03-12 12:30:32.450692+00:00,SFRU24,95.205,11,unknown,2024-03-12 12:30:32.460113+00:00,9176516,450692501
2024-03-12 12:30:32.474584+00:00,SFRU24,95.210,4,buy,2024-03-12 12:30:32.480157+00:00,9176521,474584451
2024-03-12 12:30:32.475193+00:00,SFRU24,95.210,12,buy,2024-03-12 12:30:32.485164+00:00,9176522,475193045
2024-03-12 12:30:32.475455+00:00,SFRU24,95.210,12,buy,2024-03-12 12:30:32.485164+00:00,9176523,475455249
2024-03-12 12:30:32.476414+00:00,SFRU24,95.210,6,sell,2024-03-12 12:30:32.485164+00:00,9176524,476414517
2024-03-12 12:30:33.060440+00:00,SFRU24,95.205,65,unknown,2024-03-12 12:30:33.070419+00:00,9176564,60440045
2024-03-12 12:30:33.373755+00:00,SFRU24,95.210,12,buy,2024-03-12 12:30:33.380018+00:00,9176591,373755305
2024-03-12 12:30:33.374056+00:00,SFRU24,95.210,12,buy,2024-03-12 12:30:33.380018+00:00,9176594,374056847
2024-03-12 12:30:34.551617+00:00,SFRU24,95.210,1,sell,2024-03-12 12:30:34.560805+00:00,9176674,551617319
2024-03-12 12:30:34.552155+00:00,SFRU24,95.210,97,sell,2024-03-12 12:30:34.560805+00:00,9176678,552155415
2024-03-12 12:30:34.558162+00:00,SFRU24,95.210,2,unknown,2024-03-12 12:30:34.569857+00:00,9176689,558162187
2024-03-12 12:30:34.704270+00:00,SFRU24,95.210,7,sell,2024-03-12 12:30:34.715180+00:00,9176694,704270393
2024-03-12 12:30:35.011670+00:00,SFRU24,95.210,5,sell,2024-03-12 12:30:35.020785+00:00,9176704,11670501
2024-03-12 12:30:35.281174+00:00,SFRU24,95.210,70,buy,2024-03-12 12:30:35.290247+00:00,9176741,281174599
2024-03-12 12:30:35.281564+00:00,SFRU24,95.210,30,sell,2024-03-12 12:30:35.290247+00:00,9176742,281564151
2024-03-12 12:30:35.281566+00:00,SFRU24,95.210,7,sell,2024-03-12 12:30:35.290247+00:00,9176743,281566321
2024-03-12 12:30:35.810027+00:00,SFRU24,95.210,24,sell,2024-03-12 12:30:35.820380+00:00,9176776,810027579
2024-03-12 12:30:35.810529+00:00,SFRU24,95.210,559,sell,2024-03-12 12:30:35.820380+00:00,9176778,810529889
2024-03-12 12:30:35.811870+00:00,SFRU24,95.205,10,sell,2024-03-12 12:30:35.820380+00:00,9176787,811870011
2024-03-12 12:30:36.402945+00:00,SFRU24,95.210,5,buy,2024-03-12 12:30:36.415191+00:00,9176808,402945467
2024-03-12 12:30:36.929048+00:00,SFRU24,95.205,12,sell,2024-03-12 12:30:36.935388+00:00,9176845,929048719
2024-03-12 12:30:36.930155+00:00,SFRU24,95.205,4,sell,2024-03-12 12:30:36.940399+00:00,9176846,930155399
2024-03-12 12:30:37.634219+00:00,SFRU24,95.210,5,buy,2024-03-12 12:30:37.640369+00:00,9176906,634219883
2024-03-12 12:30:37.859476+00:00,SFRU24,95.210,1,buy,2024-03-12 12:30:37.870309+00:00,9176927,859476361
2024-03-12 12:30:38.004791+00:00,SFRU24,95.210,12,unknown,2024-03-12 12:30:38.020672+00:00,9177053,4791449
2024-03-12 12:30:38.004812+00:00,SFRU24,95.210,12,unknown,2024-03-12 12:30:38.020672+00:00,9177056,4812453
2024-03-12 12:30:38.004879+00:00,SFRU24,95.210,48,unknown,2024-03-12 12:30:38.020672+00:00,9177060,4879803
2024-03-12 12:30:38.007982+00:00,SFRU24,95.210,4,buy,2024-03-12 12:30:38.025605+00:00,9177079,7982489
2024-03-12 12:30:38.016515+00:00,SFRU24,95.210,4,unknown,2024-03-12 12:30:38.035582+00:00,9177132,16515779
2024-03-12 12:30:38.016670+00:00,SFRU24,95.210,7,sell,2024-03-12 12:30:38.035582+00:00,9177134,16670237
2024-03-12 12:30:38.018948+00:00,SFRU24,95.210,2,sell,2024-03-12 12:30:38.035582+00:00,9177146,18948219
2024-03-12 12:30:38.025427+00:00,SFRU24,95.210,4,sell,2024-03-12 12:30:38.040595+00:00,9177166,25427947
2024-03-12 12:30:38.594852+00:00,SFRU24,95.210,8,sell,2024-03-12 12:30:38.610033+00:00,9177257,594852843
2024-03-12 12:30:38.632044+00:00,SFRU24,95.210,22,buy,2024-03-12 12:30:38.639912+00:00,9177278,632044269
2024-03-12 12:30:38.632463+00:00,SFRU24,95.210,3,buy,2024-03-12 12:30:38.639912+00:00,9177282,632463821
2024-03-12 12:30:39.537889+00:00,SFRU24,95.210,29,buy,2024-03-12 12:30:39.545016+00:00,9177310,537889553
2024-03-12 12:30:39.597514+00:00,SFRU24,95.210,17,sell,2024-03-12 12:30:39.605655+00:00,9177322,597514843
2024-03-12 12:30:39.597633+00:00,SFRU24,95.210,9,sell,2024-03-12 12:30:39.605655+00:00,9177323,597633493
2024-03-12 12:30:39.629948+00:00,SFRU24,95.210,10,buy,2024-03-12 12:30:39.635538+00:00,9177325,629948197
2024-03-12 12:30:39.758976+00:00,SFRU24,95.215,24,buy,2024-03-12 12:30:39.770236+00:00,9177355,758976141
2024-03-12 12:30:39.763710+00:00,SFRU24,95.215,21,buy,2024-03-12 12:30:39.770236+00:00,9177372,763710085
2024-03-12 12:30:40.147993+00:00,SFRU24,95.220,48,unknown,2024-03-12 12:30:40.155330+00:00,9177403,147993269
2024-03-12 12:30:41.487918+00:00,SFRU24,95.215,4,sell,2024-03-12 12:30:41.495369+00:00,9177491,487918339
2024-03-12 12:30:41.492149+00:00,SFRU24,95.215,4,buy,2024-03-12 12:30:41.500379+00:00,9177498,492149565
2024-03-12 12:30:41.494872+00:00,SFRU24,95.215,20,buy,2024-03-12 12:30:41.505404+00:00,9177502,494872471
2024-03-12 12:30:41.499973+00:00,SFRU24,95.215,9,buy,2024-03-12 12:30:41.510312+00:00,9177504,499973311
2024-03-12 12:30:41.500947+00:00,SFRU24,95.215,24,buy,2024-03-12 12:30:41.510312+00:00,9177506,500947729
2024-03-12 12:30:41.592608+00:00,SFRU24,95.220,1,buy,2024-03-12 12:30:41.600004+00:00,9177516,592608033
2024-03-12 12:30:41.592608+00:00,SFRU24,95.215,1,buy,2024-03-12 12:30:41.600004+00:00,9177517,592608033
2024-03-12 12:30:42.365650+00:00,SFRU24,95.215,19,sell,2024-03-12 12:30:42.375498+00:00,9177555,365650189
2024-03-12 12:30:43.623342+00:00,SFRU24,95.220,15,sell,2024-03-12 12:30:43.630023+00:00,9177611,623342445
2024-03-12 12:30:44.285890+00:00,SFRU24,95.220,5,buy,2024-03-12 12:30:44.295101+00:00,9177621,285890173
2024-03-12 12:30:44.790084+00:00,SFRU24,95.220,5,buy,2024-03-12 12:30:44.800834+00:00,9177674,790084477
2024-03-12 12:30:45.391045+00:00,SFRU24,95.225,75,buy,2024-03-12 12:30:45.400072+00:00,9177678,391045089
2024-03-12 12:30:45.391045+00:00,SFRU24,95.220,75,buy,2024-03-12 12:30:45.400072+00:00,9177679,391045089
2024-03-12 12:30:45.391045+00:00,SFRU24,95.225,8,buy,2024-03-12 12:30:45.400072+00:00,9177683,391045089
2024-03-12 12:30:45.391045+00:00,SFRU24,95.220,7,buy,2024-03-12 12:30:45.400072+00:00,9177684,391045089
2024-03-12 12:30:46.353108+00:00,SFRU24,95.220,24,buy,2024-03-12 12:30:46.365032+00:00,9177755,353108509
2024-03-12 12:30:46.353145+00:00,SFRU24,95.220,5,buy,2024-03-12 12:30:46.365032+00:00,9177756,353145485
2024-03-12 12:30:47.554757+00:00,SFRU24,95.220,6,sell,2024-03-12 12:30:47.565103+00:00,9177844,554757093
2024-03-12 12:30:47.799063+00:00,SFRU24,95.225,5,buy,2024-03-12 12:30:47.805649+00:00,9177855,799063573
2024-03-12 12:30:48.158377+00:00,SFRU24,95.225,2,buy,2024-03-12 12:30:48.165104+00:00,9177866,158377997
2024-03-12 12:30:48.160880+00:00,SFRU24,95.225,24,buy,2024-03-12 12:30:48.169954+00:00,9177867,160880843
2024-03-12 12:30:48.225473+00:00,SFRU24,95.225,7,buy,2024-03-12 12:30:48.235744+00:00,9177869,225473151
2024-03-12 12:30:49.169196+00:00,SFRU24,95.225,209,buy,2024-03-12 12:30:49.175598+00:00,9177876,169196301
2024-03-12 12:30:49.169995+00:00,SFRU24,95.225,34,sell,2024-03-12 12:30:49.180630+00:00,9177883,169995703
2024-03-12 12:30:49.169998+00:00,SFRU24,95.225,39,sell,2024-03-12 12:30:49.180630+00:00,9177884,169998463
2024-03-12 12:30:49.170002+00:00,SFRU24,95.225,12,sell,2024-03-12 12:30:49.180630+00:00,9177885,170002187
2024-03-12 12:30:49.170046+00:00,SFRU24,95.225,9,sell,2024-03-12 12:30:49.185583+00:00,9177886,170046729
2024-03-12 12:30:49.172839+00:00,SFRU24,95.225,116,sell,2024-03-12 12:30:49.190575+00:00,9177891,172839059
2024-03-12 12:30:49.910792+00:00,SFRU24,95.225,24,buy,2024-03-12 12:30:49.920426+00:00,9177900,910792335
2024-03-12 12:30:49.910894+00:00,SFRU24,95.225,4,sell,2024-03-12 12:30:49.925333+00:00,9177901,910894743
2024-03-12 12:30:50.109304+00:00,SFRU24,95.225,3,unknown,2024-03-12 12:30:50.115112+00:00,9177917,109304825
2024-03-12 12:30:50.109771+00:00,SFRU24,95.225,89,sell,2024-03-12 12:30:50.115112+00:00,9177919,109771461
2024-03-12 12:30:50.111750+00:00,SFRU24,95.225,26,sell,2024-03-12 12:30:50.120497+00:00,9177920,111750033
2024-03-12 12:30:50.112020+00:00,SFRU24,95.225,104,sell,2024-03-12 12:30:50.120497+00:00,9177921,112020897
2024-03-12 12:30:50.576053+00:00,SFRU24,95.225,7,sell,2024-03-12 12:30:50.590453+00:00,9177957,576053829
2024-03-12 12:30:51.662620+00:00,SFRU24,95.225,12,sell,2024-03-12 12:30:51.675635+00:00,9178014,662620105
2024-03-12 12:30:51.702721+00:00,SFRU24,95.225,4,unknown,2024-03-12 12:30:51.710517+00:00,9178027,702721257
2024-03-12 12:30:52.206208+00:00,SFRU24,95.225,200,sell,2024-03-12 12:30:52.215061+00:00,9178038,206208719
2024-03-12 12:30:52.212692+00:00,SFRU24,95.225,24,buy,2024-03-12 12:30:52.220274+00:00,9178049,212692745
2024-03-12 12:30:52.219648+00:00,SFRU24,95.225,10,buy,2024-03-12 12:30:52.225253+00:00,9178050,219648921
2024-03-12 12:30:52.770119+00:00,SFRU24,95.225,25,buy,2024-03-12 12:30:52.780008+00:00,9178066,770119541
2024-03-12 12:30:52.991579+00:00,SFRU24,95.230,32,unknown,2024-03-12 12:30:53.000025+00:00,9178081,991579171
2024-03-12 12:30:53.091812+00:00,SFRU24,95.230,27,unknown,2024-03-12 12:30:53.100474+00:00,9178093,91812453
2024-03-12 12:30:53.385852+00:00,SFRU24,95.225,5,sell,2024-03-12 12:30:53.395106+00:00,9178120,385852523
2024-03-12 12:30:53.607842+00:00,SFRU24,95.230,115,buy,2024-03-12 12:30:53.615149+00:00,9178137,607842085
2024-03-12 12:30:54.183535+00:00,SFRU24,95.230,46,unknown,2024-03-12 12:30:54.190599+00:00,9178174,183535673
2024-03-12 12:30:54.259077+00:00,SFRU24,95.230,6,sell,2024-03-12 12:30:54.270262+00:00,9178230,259077377
2024-03-12 12:30:54.824997+00:00,SFRU24,95.230,24,sell,2024-03-12 12:30:54.834800+00:00,9178296,824997597
2024-03-12 12:30:54.837208+00:00,SFRU24,95.230,1,sell,2024-03-12 12:30:54.845708+00:00,9178297,837208723
2024-03-12 12:30:55.001329+00:00,SFRU24,95.230,35,sell,2024-03-12 12:30:55.010242+00:00,9178299,1329991
2024-03-12 12:30:55.001588+00:00,SFRU24,95.230,196,sell,2024-03-12 12:30:55.010242+00:00,9178300,1588145
2024-03-12 12:30:55.621828+00:00,SFRU24,95.230,164,unknown,2024-03-12 12:30:55.630289+00:00,9178316,621828341
2024-03-12 12:30:55.623009+00:00,SFRU24,95.230,27,buy,2024-03-12 12:30:55.634957+00:00,9178330,623009783
2024-03-12 12:30:55.626078+00:00,SFRU24,95.230,6,unknown,2024-03-12 12:30:55.639994+00:00,9178340,626078523
2024-03-12 12:30:55.628974+00:00,SFRU24,95.235,169,buy,2024-03-12 12:30:55.644970+00:00,9178349,628974051
2024-03-12 12:30:55.629184+00:00,SFRU24,95.235,1,unknown,2024-03-12 12:30:55.644970+00:00,9178355,629184357
2024-03-12 12:30:55.629657+00:00,SFRU24,95.235,14,unknown,2024-03-12 12:30:55.644970+00:00,9178358,629657291
2024-03-12 12:30:55.632892+00:00,SFRU24,95.235,20,unknown,2024-03-12 12:30:55.649105+00:00,9178365,632892777
2024-03-12 12:30:55.632895+00:00,SFRU24,95.235,9,unknown,2024-03-12 12:30:55.652885+00:00,9178368,632895465
2024-03-12 12:30:55.633399+00:00,SFRU24,95.235,6,unknown,2024-03-12 12:30:55.653140+00:00,9178371,633399617
2024-03-12 12:30:55.634986+00:00,SFRU24,95.235,1,unknown,2024-03-12 12:30:55.653140+00:00,9178375,634986501
2024-03-12 12:30:55.635015+00:00,SFRU24,95.235,335,sell,2024-03-12 12:30:55.653140+00:00,9178378,635015397
2024-03-12 12:30:55.641502+00:00,SFRU24,95.230,5,sell,2024-03-12 12:30:55.657548+00:00,9178383,641502423
2024-03-12 12:30:57.368688+00:00,SFRU24,95.235,24,unknown,2024-03-12 12:30:57.375683+00:00,9178444,368688473
2024-03-12 12:30:58.915425+00:00,SFRU24,95.230,27,sell,2024-03-12 12:30:58.925769+00:00,9178496,915425161
2024-03-12 12:30:58.915541+00:00,SFRU24,95.230,3,unknown,2024-03-12 12:30:58.930757+00:00,9178502,915541585
2024-03-12 12:30:58.915560+00:00,SFRU24,95.230,3,unknown,2024-03-12 12:30:58.930757+00:00,9178507,915560975
2024-03-12 12:30:58.917240+00:00,SFRU24,95.230,4,sell,2024-03-12 12:30:58.935151+00:00,9178517,917240367
2024-03-12 12:30:58.919303+00:00,SFRU24,95.230,69,unknown,2024-03-12 12:30:58.935151+00:00,9178522,919303359
2024-03-12 12:30:58.921263+00:00,SFRU24,95.230,4,sell,2024-03-12 12:30:58.940726+00:00,9178528,921263711
2024-03-12 12:30:58.926371+00:00,SFRU24,95.230,2,unknown,2024-03-12 12:30:58.940726+00:00,9178541,926371905
2024-03-12 12:30:59.077212+00:00,SFRU24,95.235,105,unknown,2024-03-12 12:30:59.085092+00:00,9178566,77212863
2024-03-12 12:30:59.079168+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:30:59.090101+00:00,9178576,79168185
2024-03-12 12:30:59.081019+00:00,SFRU24,95.235,22,buy,2024-03-12 12:30:59.095165+00:00,9178579,81019755
2024-03-12 12:30:59.611306+00:00,SFRU24,95.235,54,buy,2024-03-12 12:30:59.620746+00:00,9178612,611306779
2024-03-12 12:30:59.788920+00:00,SFRU24,95.235,10,unknown,2024-03-12 12:30:59.795051+00:00,9178649,788920909
2024-03-12 12:30:59.957622+00:00,SFRU24,95.235,71,unknown,2024-03-12 12:30:59.965247+00:00,9178654,957622703
2024-03-12 12:30:59.958958+00:00,SFRU24,95.235,4,sell,2024-03-12 12:30:59.970211+00:00,9178667,958958773
2024-03-12 12:31:01.051890+00:00,SFRU24,95.235,100,buy,2024-03-12 12:31:01.060426+00:00,9178706,51890513
2024-03-12 12:31:01.387258+00:00,SFRU24,95.235,24,unknown,2024-03-12 12:31:01.395052+00:00,9178717,387258673
2024-03-12 12:31:05.240162+00:00,SFRU24,95.235,27,buy,2024-03-12 12:31:05.255216+00:00,9178862,240162701
2024-03-12 12:31:05.241228+00:00,SFRU24,95.235,1,buy,2024-03-12 12:31:05.264009+00:00,9178888,241228173
2024-03-12 12:31:05.263383+00:00,SFRU24,95.235,8,sell,2024-03-12 12:31:05.290830+00:00,9178921,263383941
2024-03-12 12:31:05.263640+00:00,SFRU24,95.235,2,sell,2024-03-12 12:31:05.290830+00:00,9178922,263640231
2024-03-12 12:31:05.437884+00:00,SFRU24,95.235,56,unknown,2024-03-12 12:31:05.450139+00:00,9178933,437884943
2024-03-12 12:31:05.437884+00:00,SFRU24,95.230,35,unknown,2024-03-12 12:31:05.450139+00:00,9178946,437884943
2024-03-12 12:31:05.439752+00:00,SFRU24,95.230,99,unknown,2024-03-12 12:31:05.450139+00:00,9178969,439752911
2024-03-12 12:31:05.463662+00:00,SFRU24,95.230,1,sell,2024-03-12 12:31:05.485097+00:00,9179063,463662657
2024-03-12 12:31:05.470046+00:00,SFRU24,95.230,1,unknown,2024-03-12 12:31:05.490143+00:00,9179073,470046829
2024-03-12 12:31:05.470182+00:00,SFRU24,95.230,2,sell,2024-03-12 12:31:05.490143+00:00,9179075,470182039
2024-03-12 12:31:05.471098+00:00,SFRU24,95.230,6,sell,2024-03-12 12:31:05.490143+00:00,9179078,471098081
2024-03-12 12:31:05.473054+00:00,SFRU24,95.230,5,sell,2024-03-12 12:31:05.490143+00:00,9179083,473054919
2024-03-12 12:31:05.477265+00:00,SFRU24,95.230,16,sell,2024-03-12 12:31:05.495032+00:00,9179090,477265955
