dtime,instrument,bid_price,bid_size,bid_orders,ask_price,ask_size,ask_orders,rectime,quote_id,nanos
2024-03-12 12:32:37.914849+00:00,SFRU24,95.260,66,6,95.265,932,18,2024-03-12 12:32:37.930189+00:00,28082122,914849527
2024-03-12 12:32:37.915000+00:00,SFRU24,95.260,66,6,95.265,932,18,2024-03-12 12:32:37.930189+00:00,28082122,914849527
2024-03-12 12:32:37.915184+00:00,SFRU24,95.260,66,6,95.265,910,17,2024-03-12 12:32:37.930189+00:00,28082128,915184303
2024-03-12 12:32:37.915737+00:00,SFRU24,95.260,66,6,95.265,899,17,2024-03-12 12:32:37.935101+00:00,28082188,915737373
2024-03-12 12:32:37.915776+00:00,SFRU24,95.260,66,6,95.265,895,17,2024-03-12 12:32:37.935101+00:00,28082193,915776425
2024-03-12 12:32:37.915990+00:00,SFRU24,95.260,66,6,95.265,882,17,2024-03-12 12:32:37.935101+00:00,28082200,915990323
2024-03-12 12:32:37.916559+00:00,SFRU24,95.260,66,6,95.265,876,17,2024-03-12 12:32:37.935101+00:00,28082225,916559693
2024-03-12 12:32:37.916560+00:00,SFRU24,95.260,66,6,95.265,861,17,2024-03-12 12:32:37.935101+00:00,28082226,916560329
2024-03-12 12:32:37.916611+00:00,SFRU24,95.260,66,6,95.265,796,17,2024-03-12 12:32:37.935101+00:00,28082233,916611265
2024-03-12 12:32:37.916935+00:00,SFRU24,95.260,66,6,95.265,789,17,2024-03-12 12:32:37.935101+00:00,28082244,916935615
2024-03-12 12:32:37.916936+00:00,SFRU24,95.260,66,6,95.265,784,17,2024-03-12 12:32:37.935101+00:00,28082246,916936095
2024-03-12 12:32:37.917000+00:00,SFRU24,95.260,66,6,95.265,784,17,2024-03-12 12:32:37.935101+00:00,28082246,916936095
2024-03-12 12:32:37.917188+00:00,SFRU24,95.260,66,6,95.265,717,17,2024-03-12 12:32:37.935101+00:00,28082256,917188909
2024-03-12 12:32:37.918968+00:00,SFRU24,95.260,66,6,95.265,721,17,2024-03-12 12:32:37.935101+00:00,28082319,918968137
2024-03-12 12:32:37.919000+00:00,SFRU24,95.260,66,6,95.265,721,17,2024-03-12 12:32:37.935101+00:00,28082319,918968137
2024-03-12 12:32:37.920000+00:00,SFRU24,95.260,66,6,95.265,721,17,2024-03-12 12:32:37.935101+00:00,28082319,918968137
2024-03-12 12:32:37.920951+00:00,SFRU24,95.260,66,6,95.265,727,17,2024-03-12 12:32:37.935101+00:00,28082388,920951625
2024-03-12 12:32:37.921535+00:00,SFRU24,95.260,66,6,95.265,742,17,2024-03-12 12:32:37.935101+00:00,28082407,921535127
2024-03-12 12:32:37.922268+00:00,SFRU24,95.260,65,6,95.265,742,17,2024-03-12 12:32:37.935101+00:00,28082433,922268803
2024-03-12 12:32:37.922458+00:00,SFRU24,95.260,65,6,95.265,716,17,2024-03-12 12:32:37.935101+00:00,28082440,922458279
2024-03-12 12:32:37.922459+00:00,SFRU24,95.260,65,6,95.265,712,17,2024-03-12 12:32:37.935101+00:00,28082441,922459721
2024-03-12 12:32:37.923360+00:00,SFRU24,95.260,65,6,95.265,718,17,2024-03-12 12:32:37.935101+00:00,28082461,923360277
2024-03-12 12:32:37.924000+00:00,SFRU24,95.260,65,6,95.265,718,17,2024-03-12 12:32:37.935101+00:00,28082461,923360277
2024-03-12 12:32:37.924307+00:00,SFRU24,95.260,65,6,95.265,712,17,2024-03-12 12:32:37.935101+00:00,28082512,924307989
2024-03-12 12:32:37.924914+00:00,SFRU24,95.260,65,6,95.265,697,17,2024-03-12 12:32:37.935101+00:00,28082523,924914029
2024-03-12 12:32:37.925000+00:00,SFRU24,95.260,65,6,95.265,697,17,2024-03-12 12:32:37.935101+00:00,28082523,924914029
2024-03-12 12:32:37.925175+00:00,SFRU24,95.260,65,6,95.265,693,17,2024-03-12 12:32:37.935101+00:00,28082531,925175293
2024-03-12 12:32:37.925527+00:00,SFRU24,95.260,68,7,95.265,693,17,2024-03-12 12:32:37.935101+00:00,28082548,925527213
2024-03-12 12:32:37.925531+00:00,SFRU24,95.260,68,7,95.265,687,17,2024-03-12 12:32:37.935101+00:00,28082556,925531725
2024-03-12 12:32:37.925533+00:00,SFRU24,95.260,86,8,95.265,687,17,2024-03-12 12:32:37.935101+00:00,28082558,925533817
2024-03-12 12:32:37.925550+00:00,SFRU24,95.260,86,8,95.265,681,17,2024-03-12 12:32:37.938809+00:00,28082568,925550771
2024-03-12 12:32:37.925750+00:00,SFRU24,95.260,86,8,95.265,761,17,2024-03-12 12:32:37.939844+00:00,28082576,925750385
2024-03-12 12:32:37.926000+00:00,SFRU24,95.260,86,8,95.265,761,17,2024-03-12 12:32:37.939844+00:00,28082576,925750385
2024-03-12 12:32:37.926136+00:00,SFRU24,95.260,86,8,95.265,781,18,2024-03-12 12:32:37.939844+00:00,28082594,926136961
2024-03-12 12:32:37.926487+00:00,SFRU24,95.260,86,8,95.265,785,18,2024-03-12 12:32:37.939844+00:00,28082627,926487057
2024-03-12 12:32:37.926504+00:00,SFRU24,95.260,86,8,95.265,750,18,2024-03-12 12:32:37.939844+00:00,28082632,926504721
2024-03-12 12:32:37.926507+00:00,SFRU24,95.260,86,8,95.265,743,18,2024-03-12 12:32:37.939844+00:00,28082635,926507925
2024-03-12 12:32:37.926950+00:00,SFRU24,95.260,101,8,95.265,743,18,2024-03-12 12:32:37.939844+00:00,28082648,926950239
2024-03-12 12:32:37.927227+00:00,SFRU24,95.260,101,8,95.265,739,18,2024-03-12 12:32:37.939844+00:00,28082661,927227071
2024-03-12 12:32:37.927522+00:00,SFRU24,95.260,101,8,95.265,745,18,2024-03-12 12:32:37.939844+00:00,28082670,927522699
2024-03-12 12:32:37.928892+00:00,SFRU24,95.260,101,8,95.265,760,18,2024-03-12 12:32:37.939844+00:00,28082727,928892657
2024-03-12 12:32:37.929000+00:00,SFRU24,95.260,101,8,95.265,760,18,2024-03-12 12:32:37.939844+00:00,28082727,928892657
2024-03-12 12:32:37.929349+00:00,SFRU24,95.260,101,8,95.265,745,18,2024-03-12 12:32:37.939844+00:00,28082763,929349789
2024-03-12 12:32:37.929933+00:00,SFRU24,95.260,101,8,95.265,739,18,2024-03-12 12:32:37.939844+00:00,28082792,929933791
2024-03-12 12:32:37.930353+00:00,SFRU24,95.260,101,8,95.265,728,18,2024-03-12 12:32:37.939844+00:00,28082815,930353103
2024-03-12 12:32:37.930643+00:00,SFRU24,95.260,101,8,95.265,734,18,2024-03-12 12:32:37.939844+00:00,28082828,930643605
2024-03-12 12:32:37.930655+00:00,SFRU24,95.260,101,8,95.265,738,18,2024-03-12 12:32:37.939844+00:00,28082832,930655489
2024-03-12 12:32:37.930792+00:00,SFRU24,95.260,101,8,95.265,744,18,2024-03-12 12:32:37.939844+00:00,28082838,930792685
2024-03-12 12:32:37.930999+00:00,SFRU24,95.260,105,9,95.265,744,18,2024-03-12 12:32:37.939844+00:00,28082851,930999367
2024-03-12 12:32:37.931000+00:00,SFRU24,95.260,105,9,95.265,744,18,2024-03-12 12:32:37.939844+00:00,28082851,930999367
2024-03-12 12:32:37.931558+00:00,SFRU24,95.260,105,9,95.265,706,18,2024-03-12 12:32:37.939844+00:00,28082878,931558271
2024-03-12 12:32:37.932013+00:00,SFRU24,95.260,101,8,95.265,706,18,2024-03-12 12:32:37.939844+00:00,28082888,932013927
2024-03-12 12:32:37.932821+00:00,SFRU24,95.260,101,8,95.265,704,18,2024-03-12 12:32:37.939844+00:00,28082898,932821003
2024-03-12 12:32:37.933140+00:00,SFRU24,95.260,101,8,95.265,699,18,2024-03-12 12:32:37.939844+00:00,28082910,933140403
2024-03-12 12:32:37.933147+00:00,SFRU24,95.260,102,9,95.265,699,18,2024-03-12 12:32:37.939844+00:00,28082912,933147487
2024-03-12 12:32:37.933321+00:00,SFRU24,95.260,101,8,95.265,699,18,2024-03-12 12:32:37.939844+00:00,28082918,933321545
2024-03-12 12:32:37.934276+00:00,SFRU24,95.260,101,8,95.265,693,18,2024-03-12 12:32:37.945826+00:00,28082940,934276053
2024-03-12 12:32:37.934766+00:00,SFRU24,95.260,101,8,95.265,682,18,2024-03-12 12:32:37.945826+00:00,28082960,934766899
2024-03-12 12:32:37.935000+00:00,SFRU24,95.260,101,8,95.265,682,18,2024-03-12 12:32:37.945826+00:00,28082960,934766899
2024-03-12 12:32:37.937957+00:00,SFRU24,95.260,101,8,95.265,729,18,2024-03-12 12:32:37.945826+00:00,28082992,937957765
2024-03-12 12:32:37.939355+00:00,SFRU24,95.260,101,8,95.265,710,18,2024-03-12 12:32:37.945826+00:00,28083038,939355523
2024-03-12 12:32:37.942563+00:00,SFRU24,95.260,123,9,95.265,710,18,2024-03-12 12:32:37.950764+00:00,28083064,942563921
2024-03-12 12:32:37.952660+00:00,SFRU24,95.260,123,9,95.265,714,19,2024-03-12 12:32:37.960027+00:00,28083159,952660695
2024-03-12 12:32:37.953924+00:00,SFRU24,95.260,132,9,95.265,714,19,2024-03-12 12:32:37.960027+00:00,28083206,953924503
2024-03-12 12:32:37.954233+00:00,SFRU24,95.260,132,9,95.265,716,19,2024-03-12 12:32:37.963463+00:00,28083245,954233245
2024-03-12 12:32:37.954254+00:00,SFRU24,95.260,132,9,95.265,718,19,2024-03-12 12:32:37.963701+00:00,28083250,954254497
2024-03-12 12:32:37.954898+00:00,SFRU24,95.260,129,8,95.265,718,19,2024-03-12 12:32:37.963701+00:00,28083287,954898823
2024-03-12 12:32:37.955028+00:00,SFRU24,95.260,129,8,95.265,724,19,2024-03-12 12:32:37.963701+00:00,28083291,955028053
2024-03-12 12:32:37.955030+00:00,SFRU24,95.260,129,8,95.265,728,20,2024-03-12 12:32:37.963701+00:00,28083293,955030087
2024-03-12 12:32:37.955033+00:00,SFRU24,95.260,114,8,95.265,734,21,2024-03-12 12:32:37.963701+00:00,28083301,955033503
2024-03-12 12:32:37.955035+00:00,SFRU24,95.260,114,8,95.265,738,22,2024-03-12 12:32:37.963701+00:00,28083302,955035367
2024-03-12 12:32:37.955037+00:00,SFRU24,95.260,114,8,95.265,753,22,2024-03-12 12:32:37.963701+00:00,28083304,955037017
2024-03-12 12:32:37.955039+00:00,SFRU24,95.260,96,7,95.265,753,22,2024-03-12 12:32:37.963701+00:00,28083308,955039187
2024-03-12 12:32:37.955086+00:00,SFRU24,95.260,96,7,95.265,775,23,2024-03-12 12:32:37.963701+00:00,28083312,955086417
2024-03-12 12:32:37.955131+00:00,SFRU24,95.260,86,6,95.265,775,23,2024-03-12 12:32:37.963701+00:00,28083316,955131019
2024-03-12 12:32:37.955445+00:00,SFRU24,95.260,86,6,95.265,760,23,2024-03-12 12:32:37.963701+00:00,28083354,955445635
2024-03-12 12:32:37.955465+00:00,SFRU24,95.260,86,6,95.265,738,22,2024-03-12 12:32:37.963701+00:00,28083358,955465735
2024-03-12 12:32:37.955845+00:00,SFRU24,95.260,86,6,95.265,742,23,2024-03-12 12:32:37.963701+00:00,28083393,955845821
2024-03-12 12:32:37.955871+00:00,SFRU24,95.260,86,6,95.265,740,23,2024-03-12 12:32:37.963701+00:00,28083400,955871473
2024-03-12 12:32:37.955976+00:00,SFRU24,95.260,86,6,95.265,745,23,2024-03-12 12:32:37.963701+00:00,28083407,955976799
2024-03-12 12:32:37.956052+00:00,SFRU24,95.260,86,6,95.265,760,23,2024-03-12 12:32:37.963701+00:00,28083410,956052233
2024-03-12 12:32:37.956536+00:00,SFRU24,95.260,86,6,95.265,745,23,2024-03-12 12:32:37.970681+00:00,28083450,956536033
2024-03-12 12:32:37.957527+00:00,SFRU24,95.260,86,6,95.265,760,23,2024-03-12 12:32:37.970681+00:00,28083474,957527039
2024-03-12 12:32:37.958653+00:00,SFRU24,95.260,64,5,95.265,760,23,2024-03-12 12:32:37.970681+00:00,28083506,958653147
2024-03-12 12:32:37.961000+00:00,SFRU24,95.260,64,5,95.265,760,23,2024-03-12 12:32:37.970681+00:00,28083506,958653147
2024-03-12 12:32:37.962000+00:00,SFRU24,95.260,64,5,95.265,760,23,2024-03-12 12:32:37.970681+00:00,28083506,958653147
2024-03-12 12:32:37.964169+00:00,SFRU24,95.260,64,5,95.265,822,23,2024-03-12 12:32:37.970681+00:00,28083584,964169977
2024-03-12 12:32:37.964436+00:00,SFRU24,95.260,64,5,95.265,828,23,2024-03-12 12:32:37.970681+00:00,28083600,964436537
2024-03-12 12:32:37.964543+00:00,SFRU24,95.260,64,5,95.265,831,23,2024-03-12 12:32:37.970681+00:00,28083607,964543363
2024-03-12 12:32:37.964545+00:00,SFRU24,95.260,64,5,95.265,827,22,2024-03-12 12:32:37.970681+00:00,28083609,964545705
2024-03-12 12:32:37.964883+00:00,SFRU24,95.260,64,5,95.265,824,22,2024-03-12 12:32:37.975713+00:00,28083632,964883803
2024-03-12 12:32:37.964920+00:00,SFRU24,95.260,9,3,95.265,824,22,2024-03-12 12:32:37.975713+00:00,28083639,964920665
2024-03-12 12:32:37.965000+00:00,SFRU24,95.260,9,3,95.265,824,22,2024-03-12 12:32:37.975713+00:00,28083639,964920665
2024-03-12 12:32:37.965463+00:00,SFRU24,95.260,9,3,95.265,839,22,2024-03-12 12:32:37.975713+00:00,28083668,965463195
2024-03-12 12:32:37.965569+00:00,SFRU24,95.260,9,3,95.265,840,22,2024-03-12 12:32:37.975713+00:00,28083679,965569693
2024-03-12 12:32:37.965585+00:00,SFRU24,95.260,9,3,95.265,871,22,2024-03-12 12:32:37.975713+00:00,28083686,965585341
2024-03-12 12:32:37.965593+00:00,SFRU24,95.260,9,3,95.265,881,22,2024-03-12 12:32:37.975713+00:00,28083694,965593173
2024-03-12 12:32:37.966011+00:00,SFRU24,95.260,9,3,95.265,880,22,2024-03-12 12:32:37.975713+00:00,28083729,966011199
2024-03-12 12:32:37.966041+00:00,SFRU24,95.260,9,3,95.265,897,22,2024-03-12 12:32:37.975713+00:00,28083730,966041265
2024-03-12 12:32:37.966057+00:00,SFRU24,95.260,7,3,95.265,897,22,2024-03-12 12:32:37.975713+00:00,28083741,966057161
2024-03-12 12:32:37.966070+00:00,SFRU24,95.260,7,3,95.265,899,22,2024-03-12 12:32:37.975713+00:00,28083745,966070427
2024-03-12 12:32:37.967998+00:00,SFRU24,95.260,7,3,95.265,908,22,2024-03-12 12:32:37.975713+00:00,28083833,967998927
2024-03-12 12:32:37.968293+00:00,SFRU24,95.260,7,3,95.265,906,22,2024-03-12 12:32:37.975713+00:00,28083842,968293231
2024-03-12 12:32:37.969479+00:00,SFRU24,95.260,7,3,95.265,902,21,2024-03-12 12:32:37.975713+00:00,28083907,969479341
2024-03-12 12:32:37.969532+00:00,SFRU24,95.260,7,3,95.265,892,21,2024-03-12 12:32:37.980660+00:00,28083919,969532731
2024-03-12 12:32:37.969533+00:00,SFRU24,95.260,7,3,95.265,861,21,2024-03-12 12:32:37.980660+00:00,28083922,969533635
2024-03-12 12:32:37.969534+00:00,SFRU24,95.260,7,3,95.265,846,21,2024-03-12 12:32:37.980660+00:00,28083924,969534941
2024-03-12 12:32:37.969797+00:00,SFRU24,95.260,9,3,95.265,846,21,2024-03-12 12:32:37.980660+00:00,28083941,969797471
2024-03-12 12:32:37.970000+00:00,SFRU24,95.260,9,3,95.265,846,21,2024-03-12 12:32:37.980660+00:00,28083941,969797471
2024-03-12 12:32:37.970075+00:00,SFRU24,95.260,27,4,95.265,846,21,2024-03-12 12:32:37.980660+00:00,28083953,970075685
2024-03-12 12:32:37.970156+00:00,SFRU24,95.260,27,4,95.265,784,21,2024-03-12 12:32:37.980660+00:00,28083957,970156207
2024-03-12 12:32:37.970554+00:00,SFRU24,95.260,30,5,95.265,784,21,2024-03-12 12:32:37.980660+00:00,28083970,970554225
2024-03-12 12:32:37.970658+00:00,SFRU24,95.260,32,5,95.265,784,21,2024-03-12 12:32:37.980660+00:00,28083981,970658207
2024-03-12 12:32:37.973144+00:00,SFRU24,95.260,32,5,95.265,775,21,2024-03-12 12:32:37.980660+00:00,28084034,973144501
2024-03-12 12:32:37.987182+00:00,SFRU24,95.260,32,5,95.265,771,20,2024-03-12 12:32:37.995564+00:00,28084143,987182007
2024-03-12 12:32:37.987183+00:00,SFRU24,95.260,36,6,95.265,771,20,2024-03-12 12:32:37.995564+00:00,28084147,987183469
2024-03-12 12:32:37.987185+00:00,SFRU24,95.260,36,6,95.265,767,19,2024-03-12 12:32:37.995564+00:00,28084149,987185099
2024-03-12 12:32:37.987766+00:00,SFRU24,95.260,36,6,95.265,752,19,2024-03-12 12:32:37.995564+00:00,28084159,987766469
2024-03-12 12:32:37.994000+00:00,SFRU24,95.260,36,6,95.265,752,19,2024-03-12 12:32:37.995564+00:00,28084159,987766469
2024-03-12 12:32:37.995540+00:00,SFRU24,95.260,36,6,95.265,767,19,2024-03-12 12:32:38.005574+00:00,28084294,995540703
2024-03-12 12:32:37.997880+00:00,SFRU24,95.260,36,6,95.265,752,19,2024-03-12 12:32:38.005574+00:00,28084520,997880161
2024-03-12 12:32:37.998586+00:00,SFRU24,95.260,36,6,95.265,758,19,2024-03-12 12:32:38.005574+00:00,28084587,998586249
2024-03-12 12:32:37.998594+00:00,SFRU24,95.260,36,6,95.265,762,19,2024-03-12 12:32:38.005574+00:00,28084592,998594083
2024-03-12 12:32:37.998642+00:00,SFRU24,95.260,36,6,95.265,760,19,2024-03-12 12:32:38.005574+00:00,28084593,998642579
2024-03-12 12:32:37.998853+00:00,SFRU24,95.260,40,7,95.265,760,19,2024-03-12 12:32:38.005574+00:00,28084599,998853291
2024-03-12 12:32:37.999006+00:00,SFRU24,95.260,47,7,95.265,760,19,2024-03-12 12:32:38.005574+00:00,28084604,999006269
2024-03-12 12:32:38.000462+00:00,SFRU24,95.260,47,7,95.265,764,20,2024-03-12 12:32:38.010587+00:00,28084675,462529
2024-03-12 12:32:38.001872+00:00,SFRU24,95.260,43,6,95.265,764,20,2024-03-12 12:32:38.010587+00:00,28084706,1872651
2024-03-12 12:32:38.002046+00:00,SFRU24,95.260,43,6,95.265,776,20,2024-03-12 12:32:38.010587+00:00,28084721,2046001
2024-03-12 12:32:38.005941+00:00,SFRU24,95.260,43,6,95.265,771,20,2024-03-12 12:32:38.015521+00:00,28084764,5941497
2024-03-12 12:32:38.017657+00:00,SFRU24,95.260,47,7,95.265,771,20,2024-03-12 12:32:38.025464+00:00,28084905,17657053
2024-03-12 12:32:38.023436+00:00,SFRU24,95.260,63,8,95.265,771,20,2024-03-12 12:32:38.030484+00:00,28084983,23436795
2024-03-12 12:32:38.023506+00:00,SFRU24,95.260,71,9,95.265,771,20,2024-03-12 12:32:38.030484+00:00,28084986,23506355
2024-03-12 12:32:38.023580+00:00,SFRU24,95.260,71,9,95.265,775,21,2024-03-12 12:32:38.030484+00:00,28084987,23580271
2024-03-12 12:32:38.023590+00:00,SFRU24,95.260,72,9,95.265,775,21,2024-03-12 12:32:38.030484+00:00,28084992,23590005
2024-03-12 12:32:38.030945+00:00,SFRU24,95.260,72,9,95.265,763,21,2024-03-12 12:32:38.040427+00:00,28085028,30945081
2024-03-12 12:32:38.031000+00:00,SFRU24,95.260,72,9,95.265,763,21,2024-03-12 12:32:38.040427+00:00,28085028,30945081
2024-03-12 12:32:38.031185+00:00,SFRU24,95.260,56,8,95.265,763,21,2024-03-12 12:32:38.040427+00:00,28085052,31185799
2024-03-12 12:32:38.031186+00:00,SFRU24,95.260,48,7,95.265,763,21,2024-03-12 12:32:38.040427+00:00,28085054,31186375
2024-03-12 12:32:38.031329+00:00,SFRU24,95.260,48,7,95.265,759,20,2024-03-12 12:32:38.040427+00:00,28085090,31329409
2024-03-12 12:32:38.031461+00:00,SFRU24,95.260,48,7,95.265,752,20,2024-03-12 12:32:38.040427+00:00,28085108,31461289
2024-03-12 12:32:38.031484+00:00,SFRU24,95.260,48,7,95.265,750,20,2024-03-12 12:32:38.040427+00:00,28085111,31484173
2024-03-12 12:32:38.031820+00:00,SFRU24,95.260,44,6,95.265,750,20,2024-03-12 12:32:38.040427+00:00,28085128,31820755
2024-03-12 12:32:38.032998+00:00,SFRU24,95.260,44,6,95.265,740,20,2024-03-12 12:32:38.040427+00:00,28085170,32998587
2024-03-12 12:32:38.033347+00:00,SFRU24,95.260,45,7,95.265,740,20,2024-03-12 12:32:38.040427+00:00,28085190,33347341
2024-03-12 12:32:38.033504+00:00,SFRU24,95.260,51,8,95.265,740,20,2024-03-12 12:32:38.040427+00:00,28085196,33504525
2024-03-12 12:32:38.033539+00:00,SFRU24,95.260,55,9,95.265,740,20,2024-03-12 12:32:38.040427+00:00,28085199,33539487
2024-03-12 12:32:38.034446+00:00,SFRU24,95.260,57,9,95.265,740,20,2024-03-12 12:32:38.045393+00:00,28085238,34446457
2024-03-12 12:32:38.035705+00:00,SFRU24,95.260,80,10,95.265,740,20,2024-03-12 12:32:38.045393+00:00,28085251,35705903
2024-03-12 12:32:38.035706+00:00,SFRU24,95.260,80,10,95.265,723,20,2024-03-12 12:32:38.045393+00:00,28085253,35706825
2024-03-12 12:32:38.035847+00:00,SFRU24,95.260,80,10,95.265,719,19,2024-03-12 12:32:38.045393+00:00,28085256,35847997
2024-03-12 12:32:38.035960+00:00,SFRU24,95.260,80,10,95.265,717,19,2024-03-12 12:32:38.045393+00:00,28085264,35960829
2024-03-12 12:32:38.035996+00:00,SFRU24,95.260,80,10,95.265,715,19,2024-03-12 12:32:38.045393+00:00,28085267,35996541
2024-03-12 12:32:38.041836+00:00,SFRU24,95.260,80,10,95.265,694,19,2024-03-12 12:32:38.050410+00:00,28085326,41836859
2024-03-12 12:32:38.042134+00:00,SFRU24,95.260,80,10,95.265,684,19,2024-03-12 12:32:38.050410+00:00,28085333,42134947
2024-03-12 12:32:38.042135+00:00,SFRU24,95.260,83,10,95.265,684,19,2024-03-12 12:32:38.050410+00:00,28085335,42135347
2024-03-12 12:32:38.042151+00:00,SFRU24,95.260,83,10,95.265,679,19,2024-03-12 12:32:38.050410+00:00,28085343,42151377
2024-03-12 12:32:38.042222+00:00,SFRU24,95.260,85,10,95.265,679,19,2024-03-12 12:32:38.050410+00:00,28085348,42222435
2024-03-12 12:32:38.042232+00:00,SFRU24,95.260,85,10,95.265,626,19,2024-03-12 12:32:38.050410+00:00,28085357,42232225
2024-03-12 12:32:38.042525+00:00,SFRU24,95.260,85,10,95.265,623,19,2024-03-12 12:32:38.050410+00:00,28085398,42525013
2024-03-12 12:32:38.043000+00:00,SFRU24,95.260,85,10,95.265,623,19,2024-03-12 12:32:38.050410+00:00,28085398,42525013
2024-03-12 12:32:38.043273+00:00,SFRU24,95.260,85,10,95.265,621,19,2024-03-12 12:32:38.050410+00:00,28085503,43273705
2024-03-12 12:32:38.043692+00:00,SFRU24,95.260,100,10,95.265,621,19,2024-03-12 12:32:38.055324+00:00,28085529,43692131
2024-03-12 12:32:38.044439+00:00,SFRU24,95.260,100,10,95.265,619,19,2024-03-12 12:32:38.055324+00:00,28085548,44439729
2024-03-12 12:32:38.044440+00:00,SFRU24,95.260,100,10,95.265,617,19,2024-03-12 12:32:38.055324+00:00,28085550,44440535
2024-03-12 12:32:38.044446+00:00,SFRU24,95.260,100,10,95.265,615,19,2024-03-12 12:32:38.055324+00:00,28085564,44446795
2024-03-12 12:32:38.045538+00:00,SFRU24,95.260,103,10,95.265,615,19,2024-03-12 12:32:38.055324+00:00,28085630,45538767
2024-03-12 12:32:38.045611+00:00,SFRU24,95.260,103,10,95.265,606,18,2024-03-12 12:32:38.055324+00:00,28085632,45611685
2024-03-12 12:32:38.046836+00:00,SFRU24,95.260,103,10,95.265,586,17,2024-03-12 12:32:38.055324+00:00,28085667,46836343
2024-03-12 12:32:38.049441+00:00,SFRU24,95.260,103,10,95.265,561,17,2024-03-12 12:32:38.055324+00:00,28085696,49441367
2024-03-12 12:32:38.049763+00:00,SFRU24,95.260,103,10,95.265,557,16,2024-03-12 12:32:38.055324+00:00,28085715,49763435
2024-03-12 12:32:38.050222+00:00,SFRU24,95.260,107,11,95.265,557,16,2024-03-12 12:32:38.060343+00:00,28085754,50222237
2024-03-12 12:32:38.050650+00:00,SFRU24,95.260,117,12,95.265,557,16,2024-03-12 12:32:38.060343+00:00,28085761,50650647
2024-03-12 12:32:38.052020+00:00,SFRU24,95.260,117,12,95.265,595,16,2024-03-12 12:32:38.060343+00:00,28085776,52020587
2024-03-12 12:32:38.055000+00:00,SFRU24,95.260,117,12,95.265,595,16,2024-03-12 12:32:38.060343+00:00,28085776,52020587
2024-03-12 12:32:38.065902+00:00,SFRU24,95.260,135,13,95.265,595,16,2024-03-12 12:32:38.075247+00:00,28085887,65902599
2024-03-12 12:32:38.065972+00:00,SFRU24,95.260,144,14,95.265,595,16,2024-03-12 12:32:38.075247+00:00,28085890,65972253
2024-03-12 12:32:38.066139+00:00,SFRU24,95.260,159,14,95.265,595,16,2024-03-12 12:32:38.075247+00:00,28085903,66139171
2024-03-12 12:32:38.066147+00:00,SFRU24,95.260,159,14,95.265,599,17,2024-03-12 12:32:38.075247+00:00,28085905,66147005
2024-03-12 12:32:38.066365+00:00,SFRU24,95.260,163,15,95.265,599,17,2024-03-12 12:32:38.075247+00:00,28085917,66365933
2024-03-12 12:32:38.066378+00:00,SFRU24,95.260,167,15,95.265,599,17,2024-03-12 12:32:38.075247+00:00,28085921,66378989
2024-03-12 12:32:38.083223+00:00,SFRU24,95.260,165,15,95.265,599,17,2024-03-12 12:32:38.090206+00:00,28085979,83223569
2024-03-12 12:32:38.083617+00:00,SFRU24,95.260,152,15,95.265,599,17,2024-03-12 12:32:38.090206+00:00,28085985,83617017
2024-03-12 12:32:38.083786+00:00,SFRU24,95.260,148,14,95.265,599,17,2024-03-12 12:32:38.090206+00:00,28086002,83786431
2024-03-12 12:32:38.083800+00:00,SFRU24,95.260,144,14,95.265,599,17,2024-03-12 12:32:38.090206+00:00,28086008,83800349
2024-03-12 12:32:38.131962+00:00,SFRU24,95.260,160,15,95.265,599,17,2024-03-12 12:32:38.139952+00:00,28086143,131962975
2024-03-12 12:32:38.132033+00:00,SFRU24,95.260,168,16,95.265,599,17,2024-03-12 12:32:38.139952+00:00,28086145,132033013
2024-03-12 12:32:38.132157+00:00,SFRU24,95.260,172,17,95.265,599,17,2024-03-12 12:32:38.139952+00:00,28086152,132157173
2024-03-12 12:32:38.142772+00:00,SFRU24,95.260,168,16,95.265,599,17,2024-03-12 12:32:38.149874+00:00,28086172,142772405
2024-03-12 12:32:38.150018+00:00,SFRU24,95.260,168,16,95.265,602,18,2024-03-12 12:32:38.154912+00:00,28086175,150018717
2024-03-12 12:32:38.150213+00:00,SFRU24,95.260,168,16,95.265,608,18,2024-03-12 12:32:38.154912+00:00,28086188,150213243
2024-03-12 12:32:38.150226+00:00,SFRU24,95.260,168,16,95.265,612,18,2024-03-12 12:32:38.154912+00:00,28086190,150226489
2024-03-12 12:32:38.218000+00:00,SFRU24,95.260,168,16,95.265,612,18,2024-03-12 12:32:38.154912+00:00,28086190,150226489
2024-03-12 12:32:38.245799+00:00,SFRU24,95.260,168,16,95.265,880,18,2024-03-12 12:32:38.255466+00:00,28086322,245799169
2024-03-12 12:32:38.250880+00:00,SFRU24,95.260,177,16,95.265,880,18,2024-03-12 12:32:38.260472+00:00,28086449,250880925
2024-03-12 12:32:38.250917+00:00,SFRU24,95.260,177,16,95.265,899,18,2024-03-12 12:32:38.260472+00:00,28086464,250917441
2024-03-12 12:32:38.268265+00:00,SFRU24,95.260,177,16,95.265,905,18,2024-03-12 12:32:38.275362+00:00,28086599,268265003
2024-03-12 12:32:38.268682+00:00,SFRU24,95.260,181,17,95.265,905,18,2024-03-12 12:32:38.275362+00:00,28086614,268682375
2024-03-12 12:32:38.350622+00:00,SFRU24,95.260,181,17,95.265,882,17,2024-03-12 12:32:38.359990+00:00,28086706,350622701
