dtime,bid_price,ask_price,bid_size,ask_size
2024-03-12 12:32:13.539497+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.539654+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.539730+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.542141+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.543063+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.545520+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.546139+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547207+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547304+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547308+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547312+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547315+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547321+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547352+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.547529+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.549458+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.550605+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.552144+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.552146+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.553568+00:00,1.5000,3.0000,9.5,23.83333333333333333333333333
2024-03-12 12:32:13.555000+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.555252+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.555389+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.555417+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.555542+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.555562+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.555741+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.555992+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556087+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556164+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556170+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556171+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556214+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556218+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556334+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556335+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.556573+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.557751+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.558068+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.558566+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.558956+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.559414+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.559558+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.559726+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.559774+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.559789+00:00,1.5000,3.0000,7,23.83333333333333333333333333
2024-03-12 12:32:13.560000+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.560152+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.560153+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.560295+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.560355+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.560465+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.560613+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.560967+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.561733+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.561760+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.561917+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.562055+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.562253+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.562446+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.562626+00:00,1.5000,3.0000,4.5,23.83333333333333333333333333
2024-03-12 12:32:13.563000+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.563271+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.563278+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.563533+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.563601+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.563872+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.564058+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.564059+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.564273+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.564456+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.564586+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.564787+00:00,1.5000,3.0000,4.166666666666666666666666667,23.83333333333333333333333333
2024-03-12 12:32:13.565000+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565055+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565214+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565328+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565396+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565453+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565607+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565765+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565900+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.565932+00:00,1.5000,3.0000,4,23.83333333333333333333333333
2024-03-12 12:32:13.566000+00:00,1.5000,3.0000,3.833333333333333333333333333,24.16666666666666666666666667
2024-03-12 12:32:13.566116+00:00,1.5000,3.0000,3.833333333333333333333333333,24.16666666666666666666666667
2024-03-12 12:32:13.566242+00:00,1.5000,3.0000,3.833333333333333333333333333,24.16666666666666666666666667
2024-03-12 12:32:13.566374+00:00,1.5000,3.0000,3.833333333333333333333333333,24.16666666666666666666666667
2024-03-12 12:32:13.566573+00:00,1.5000,3.0000,3.833333333333333333333333333,24.16666666666666666666666667
2024-03-12 12:32:13.566731+00:00,1.5000,3.0000,3.833333333333333333333333333,24.16666666666666666666666667
2024-03-12 12:32:13.566867+00:00,1.5000,3.0000,3.833333333333333333333333333,24.16666666666666666666666667
2024-03-12 12:32:13.567000+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.567025+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.567256+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.567520+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.567957+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.568921+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.569322+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.569478+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.569735+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.569872+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.570233+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.571397+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.573095+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.573778+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.574015+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.576691+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.583270+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.583602+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.588754+00:00,1.5000,3.0000,3,24.16666666666666666666666667
2024-03-12 12:32:13.593000+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.593710+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.594033+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.594170+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.594539+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.594604+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.594632+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.594636+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.594642+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.595023+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.595079+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.595092+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.595200+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.595266+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.595428+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.595845+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.596011+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.599103+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.600063+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.600809+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.601060+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.601070+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.601110+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.603842+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.603853+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.603859+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.603874+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.604115+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.604121+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.606443+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.608824+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.609545+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.622590+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.650605+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.652164+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.686615+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.686672+00:00,1.5000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.693821+00:00,1.0000,3.0000,3,26.16666666666666666666666667
2024-03-12 12:32:13.694000+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694252+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694262+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694263+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694285+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694289+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694319+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694406+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694412+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694413+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694414+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694416+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694417+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694420+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694422+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694423+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694424+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694428+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694439+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694442+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694445+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694453+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.694969+00:00,1.0000,3.0000,3,25.83333333333333333333333333
2024-03-12 12:32:13.695000+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695085+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695145+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695314+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695349+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695401+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695702+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695728+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695892+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.695893+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.696783+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.696789+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.696816+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.697358+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.697835+00:00,1.0000,3.0000,3,22.83333333333333333333333333
2024-03-12 12:32:13.700000+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.702077+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.709621+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.801114+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.801284+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.801325+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.801335+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.801422+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.801796+00:00,1.0000,3.0000,3,21.83333333333333333333333333
2024-03-12 12:32:13.807000+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:13.807141+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:13.807236+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:13.807559+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:13.807593+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:13.808095+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:13.808365+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:13.809000+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:13.809638+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:13.810397+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:13.811360+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:13.820000+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.830648+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.830656+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.836409+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.838234+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.840166+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.846918+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.851792+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.856803+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.870341+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.879011+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.880045+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.880204+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.890849+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.890850+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.894098+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.915051+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.915180+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.988760+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.988762+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:13.993018+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:14.000356+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:14.000359+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:14.000360+00:00,1.0000,3.0000,3,24.5
2024-03-12 12:32:14.012000+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012113+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012324+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012347+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012351+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012352+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012380+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012382+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012384+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012388+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012391+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012393+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012394+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012480+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012483+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012496+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012582+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012626+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012627+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012849+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012928+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.012944+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.013000+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.013251+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.013749+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.014004+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.014670+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.014953+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.014982+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.015024+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.017087+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.020773+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.025090+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.025839+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.089594+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.100021+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.104642+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.105589+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.112887+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.114592+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.114721+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.130145+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.137879+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.137998+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.143634+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.143694+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.143713+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.143768+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.143863+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.143887+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.143915+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.144062+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.144217+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.144272+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.147022+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.149368+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.150865+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.154584+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.155860+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.156107+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.157483+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.164111+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.164516+00:00,1.0000,3.0000,3,22.33333333333333333333333333
2024-03-12 12:32:14.200000+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.200124+00:00,1.0000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.200252+00:00,1.5000,3.0000,2.4,24.33333333333333333333333333
2024-03-12 12:32:14.200432+00:00,1.5000,3.0000,2.8,24.33333333333333333333333333
2024-03-12 12:32:14.200435+00:00,1.5000,3.0000,2.8,24.33333333333333333333333333
2024-03-12 12:32:14.200444+00:00,1.5000,3.0000,2.9,24.33333333333333333333333333
2024-03-12 12:32:14.200908+00:00,1.5000,3.0000,3,24.33333333333333333333333333
2024-03-12 12:32:14.201000+00:00,1.5000,3.0000,3,26
2024-03-12 12:32:14.201623+00:00,1.5000,3.0000,3,26
2024-03-12 12:32:14.202977+00:00,1.5000,3.0000,3,26
2024-03-12 12:32:14.203000+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.203125+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.214046+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.214047+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.214204+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.215184+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.215194+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.236048+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.270041+00:00,1.5000,3.0000,3,26.66666666666666666666666667
2024-03-12 12:32:14.369000+00:00,1.5000,3.0000,3,26
2024-03-12 12:32:14.373843+00:00,1.5000,3.0000,3,26
2024-03-12 12:32:14.396996+00:00,1.5000,3.0000,2.1,26
2024-03-12 12:32:14.397000+00:00,1.5000,3.0000,2.1,23.66666666666666666666666667
2024-03-12 12:32:14.397304+00:00,1.5000,3.0000,2.1,23.66666666666666666666666667
2024-03-12 12:32:14.397305+00:00,1.5000,3.0000,2.1,23.66666666666666666666666667
